3.380	25.842	0.239
3.390	26.235	0.239
3.400	26.637	0.239
3.410	27.030	0.239
3.420	26.774	0.239
3.430	27.201	0.239
3.440	27.598	0.239
3.450	28.284	0.239
3.460	28.255	0.239
3.470	28.554	0.239
3.480	28.921	0.239
3.490	29.563	0.239
3.500	29.870	0.239
3.510	30.422	0.239
3.520	30.669	0.239
3.530	30.903	0.239
3.540	31.073	0.239
3.550	31.402	0.239
3.560	31.249	0.239
3.570	29.896	0.239
3.580	25.839	0.239
3.590	25.888	0.239
3.600	26.216	0.239
3.610	29.894	0.239
3.620	30.833	0.239
3.630	31.063	0.239
3.640	30.914	0.239
3.650	30.723	0.239
3.660	30.518	0.239
3.670	30.266	0.239
3.680	29.988	0.239
3.690	28.803	0.239
3.700	28.676	0.239
3.710	28.145	0.239
3.720	28.013	0.239
3.730	27.641	0.239
3.740	27.660	0.239
3.750	27.618	0.239
3.760	27.225	0.239
3.770	26.831	0.239
3.780	26.428	0.239
3.790	26.142	0.239
3.800	25.671	0.239
3.810	25.286	0.239
3.820	24.866	0.239
3.830	24.489	0.239
3.840	24.409	0.239
3.850	24.076	0.239
3.860	23.760	0.239
3.870	23.460	0.239
3.880	23.187	0.239
3.890	22.974	0.239
3.900	22.752	0.239
3.910	22.564	0.239
3.920	22.450	0.239
3.930	22.319	0.239
3.940	22.196	0.239
3.950	22.124	0.239
3.960	22.100	0.239
3.970	22.102	0.239
3.980	22.087	0.239
3.990	21.964	0.239
4.000	22.034	0.239
4.010	22.371	0.239
4.020	22.330	0.239
4.030	22.749	0.239
4.040	22.965	0.239
4.050	23.066	0.239
4.060	23.352	0.239
4.070	23.655	0.239
4.080	23.979	0.239
4.090	24.286	0.239
4.100	24.675	0.239
4.110	25.038	0.239
4.120	25.211	0.239
4.130	25.583	0.239
4.140	25.963	0.239
4.150	26.377	0.239
4.160	26.753	0.239
4.170	27.125	0.239
4.180	27.505	0.239
4.190	27.894	0.239
4.200	28.269	0.239
4.210	28.632	0.239
4.220	28.974	0.239
4.230	29.320	0.239
4.240	29.773	0.239
4.250	30.101	0.239
4.260	30.357	0.239
4.270	30.586	0.239
4.280	30.791	0.239
4.290	30.969	0.239
4.300	31.117	0.239
4.310	31.230	0.239
4.320	31.081	0.239
4.330	31.147	0.239
4.340	31.175	0.239
4.350	31.181	0.239
4.360	31.161	0.239
4.370	31.103	0.239
4.380	31.216	0.239
4.390	31.085	0.239
4.400	30.799	0.239
4.410	30.719	0.239
4.420	30.303	0.239
4.430	30.026	0.239
4.440	29.748	0.239
4.450	29.444	0.239
4.460	29.128	0.239
4.470	28.803	0.239
4.480	28.461	0.239
4.490	28.110	0.239
4.500	27.746	0.239
4.510	27.391	0.239
4.520	27.019	0.239
4.530	26.633	0.239
4.540	26.218	0.239
4.550	25.842	0.239
4.560	25.469	0.239
4.570	25.101	0.239
4.580	24.905	0.239
4.590	24.421	0.239
4.600	24.264	0.239
4.610	23.948	0.239
4.620	23.644	0.239
4.630	23.362	0.239
4.640	23.101	0.239
4.650	22.892	0.239
4.660	22.726	0.239
4.670	22.513	0.239
4.680	22.399	0.239
4.690	22.302	0.239
4.700	22.209	0.239
4.710	22.151	0.239
4.720	21.976	0.239
4.730	21.918	0.239
4.740	21.971	0.239
4.750	22.274	0.239
4.760	22.404	0.239
4.770	22.544	0.239
4.780	22.743	0.239
4.790	22.943	0.239
4.800	23.147	0.239
4.810	23.402	0.239
4.820	23.671	0.239
4.830	23.956	0.239
4.840	24.212	0.239
4.850	24.415	0.239
4.860	24.761	0.239
4.870	25.111	0.239
4.880	25.457	0.239
4.890	25.824	0.239
4.900	26.200	0.239
4.910	26.589	0.239
4.920	26.982	0.239
4.930	27.375	0.239
4.940	27.725	0.239
4.950	28.109	0.239
4.960	28.468	0.239
4.970	28.788	0.239
4.980	29.151	0.239
4.990	29.449	0.239
5.000	29.734	0.239
5.010	30.029	0.239
5.020	30.289	0.239
5.030	30.531	0.239
5.040	30.722	0.239
5.050	30.922	0.239
5.060	31.259	0.239
5.070	31.359	0.239
5.080	31.258	0.239
5.090	31.225	0.239
5.100	31.193	0.239
5.110	31.156	0.239
5.120	31.097	0.239
5.130	31.017	0.239
5.140	30.929	0.239
5.150	30.776	0.239
5.160	30.623	0.239
5.170	30.397	0.239
5.180	30.175	0.239
5.190	29.897	0.239
5.200	29.615	0.239
5.210	29.307	0.239
5.220	28.974	0.239
5.230	28.644	0.239
5.240	28.298	0.239
5.250	27.934	0.239
5.260	27.532	0.239
5.270	27.151	0.239
5.280	26.774	0.239
5.290	26.393	0.239
5.300	25.995	0.239
5.310	25.610	0.239
5.320	25.238	0.239
5.330	24.869	0.239
5.340	24.523	0.239
5.350	24.383	0.239
5.360	24.062	0.239
5.370	23.746	0.239
5.380	23.464	0.239
5.390	23.203	0.239
5.400	23.029	0.239
5.410	22.777	0.239
5.420	22.572	0.239
5.430	22.437	0.239
5.440	22.296	0.239
5.450	22.195	0.239
5.460	22.136	0.239
5.470	22.099	0.239
5.480	22.088	0.239
5.490	22.111	0.239
5.500	22.126	0.239
5.510	22.287	0.239
5.520	22.456	0.239
5.530	22.578	0.239
5.540	22.783	0.239
5.550	22.982	0.239
5.560	23.001	0.239
5.570	23.252	0.239
5.580	23.525	0.239
5.590	23.836	0.239
5.600	24.148	0.239
5.610	24.489	0.239
5.620	24.843	0.239
5.630	25.193	0.239
5.640	25.573	0.239
5.650	25.958	0.239
5.660	26.368	0.239
5.670	26.757	0.239
5.680	27.124	0.239
5.690	27.478	0.239
5.700	27.846	0.239
5.710	28.213	0.239
5.720	28.567	0.239
5.730	28.908	0.239
5.740	29.228	0.239
5.750	29.531	0.239
5.760	29.813	0.239
5.770	30.072	0.239
5.780	30.319	0.239
5.790	30.545	0.239
5.800	30.736	0.239
5.810	31.129	0.239
5.820	31.251	0.239
5.830	31.338	0.239
5.840	31.155	0.239
5.850	31.131	0.239
5.860	31.107	0.239
5.870	31.070	0.239
5.880	31.020	0.239
5.890	30.949	0.239
5.900	30.831	0.239
5.910	30.686	0.239
5.920	30.460	0.239
5.930	30.341	0.239
5.940	30.051	0.239
5.950	29.971	0.239
5.960	29.710	0.239
5.970	29.175	0.239
5.980	28.837	0.239
5.990	28.477	0.239
6.000	28.139	0.239
6.010	27.771	0.239
6.020	27.425	0.239
6.030	27.241	0.239
6.040	26.865	0.239
6.050	26.377	0.239
6.060	25.914	0.239
6.070	25.610	0.239
6.080	25.376	0.239
6.090	25.029	0.239
6.100	24.687	0.239
6.110	24.358	0.239
6.120	24.054	0.239
6.130	23.751	0.239
6.140	23.464	0.239
6.150	23.238	0.239
6.160	23.025	0.239
6.170	22.803	0.239
6.180	22.655	0.239
6.190	22.463	0.239
6.200	22.396	0.239
6.210	22.303	0.239
6.220	22.244	0.239
6.230	22.225	0.239
6.240	22.183	0.239
6.250	22.288	0.239
6.260	22.385	0.239
6.270	22.489	0.239
6.280	22.633	0.239
6.290	22.786	0.239
6.300	22.985	0.239
6.310	23.180	0.239
6.320	23.423	0.239
6.330	23.704	0.239
6.340	23.973	0.239
6.350	24.112	0.239
6.360	24.402	0.239
6.370	24.782	0.239
6.380	25.256	0.239
6.390	25.503	0.239
6.400	25.866	0.239
6.410	26.199	0.239
6.420	26.609	0.239
6.430	26.916	0.239
6.440	27.559	0.239
6.450	27.930	0.239
6.460	28.285	0.239
6.470	28.428	0.239
6.480	28.727	0.239
6.490	29.038	0.239
6.500	29.332	0.239
6.510	29.691	0.239
6.520	30.088	0.239
6.530	30.163	0.239
6.540	30.539	0.239
6.550	30.721	0.239
6.560	30.882	0.239
6.570	31.013	0.239
6.580	31.105	0.239
6.590	31.180	0.239
6.600	31.220	0.239
6.610	31.230	0.239
6.620	31.211	0.239
6.630	31.161	0.239
6.640	31.077	0.239
6.650	30.950	0.239
6.660	30.805	0.239
6.670	30.626	0.239
6.680	30.426	0.239
6.690	30.195	0.239
6.700	29.943	0.239
6.710	29.670	0.239
6.720	29.367	0.239
6.730	29.055	0.239
6.740	28.570	0.239
6.750	28.267	0.239
6.760	27.860	0.239
6.770	27.479	0.239
6.780	27.145	0.239
6.790	26.851	0.239
6.800	26.599	0.239
6.810	26.201	0.239
6.820	25.643	0.239
6.830	25.275	0.239
6.840	24.925	0.239
6.850	24.595	0.239
6.860	24.283	0.239
6.870	23.933	0.239
6.880	23.629	0.239
6.890	23.377	0.239
6.900	23.202	0.239
6.910	23.092	0.239
6.920	22.905	0.239
6.930	22.769	0.239
6.940	22.573	0.239
6.950	22.455	0.239
6.960	22.383	0.239
6.970	22.303	0.239
6.980	22.266	0.239
6.990	22.264	0.239
7.000	22.295	0.239
7.010	22.362	0.239
7.020	22.432	0.239
7.030	22.438	0.239
7.040	22.741	0.239
7.050	22.937	0.239
7.060	23.123	0.239
7.070	23.374	0.239
7.080	23.630	0.239
7.090	23.881	0.239
7.100	24.158	0.239
7.110	24.473	0.239
7.120	24.651	0.239
7.130	24.967	0.239
7.140	25.309	0.239
7.150	25.667	0.239
7.160	26.043	0.239
7.170	26.397	0.239
7.180	26.747	0.239
7.190	27.106	0.239
7.200	27.477	0.239
7.210	27.870	0.239
7.220	28.220	0.239
7.230	28.558	0.239
7.240	28.847	0.239
7.250	29.211	0.239
7.260	29.509	0.239
7.270	29.790	0.239
7.280	30.063	0.239
7.290	30.275	0.239
7.300	30.578	0.239
7.310	30.868	0.239
7.320	31.063	0.239
7.330	31.172	0.239
7.340	30.955	0.239
7.350	30.049	0.239
7.360	29.750	0.239
7.370	29.825	0.239
7.380	30.326	0.239
7.390	30.616	0.239
7.400	30.252	0.239
7.410	30.735	0.239
7.420	30.595	0.239
7.430	30.416	0.239
7.440	30.435	0.239
7.450	30.187	0.239
7.460	29.892	0.239
7.470	29.452	0.239
7.480	29.096	0.239
7.490	28.827	0.239
7.500	28.494	0.239
7.510	28.164	0.239
7.520	27.822	0.239
7.530	27.501	0.239
7.540	27.258	0.239
7.550	26.903	0.239
7.560	26.543	0.239
7.570	26.175	0.239
7.580	25.812	0.239
7.590	25.452	0.239
7.600	25.097	0.239
7.610	24.751	0.239
7.620	24.439	0.239
7.630	24.131	0.239
7.640	23.849	0.239
7.650	23.601	0.239
7.660	23.366	0.239
7.670	23.127	0.239
7.680	22.974	0.239
7.690	22.778	0.239
7.700	22.664	0.239
7.710	22.515	0.239
7.720	22.457	0.239
7.730	22.424	0.239
7.740	22.404	0.239
7.750	22.402	0.239
7.760	22.421	0.239
7.770	22.461	0.239
7.780	22.540	0.239
7.790	22.693	0.239
7.800	22.609	0.239
7.810	22.903	0.239
7.820	23.055	0.239
7.830	23.345	0.239
7.840	23.613	0.239
7.850	23.890	0.239
7.860	24.210	0.239
7.870	24.534	0.239
7.880	24.906	0.239
7.890	25.269	0.239
7.900	25.614	0.239
7.910	25.990	0.239
7.920	26.357	0.239
7.930	26.720	0.239
7.940	27.083	0.239
7.950	27.437	0.239
7.960	27.796	0.239
7.970	28.133	0.239
7.980	28.475	0.239
7.990	28.807	0.239
8.000	29.128	0.239
8.010	29.430	0.239
8.020	29.712	0.239
8.030	29.976	0.239
8.040	30.201	0.239
8.050	30.413	0.239
8.060	30.604	0.239
8.070	30.765	0.239
8.080	30.900	0.239
8.090	30.782	0.239
8.100	30.878	0.239
8.110	31.120	0.239
8.120	31.118	0.239
8.130	31.098	0.239
8.140	31.053	0.239
8.150	30.977	0.239
8.160	30.871	0.239
8.170	30.740	0.239
8.180	30.587	0.239
8.190	30.391	0.239
8.200	30.182	0.239
8.210	29.779	0.239
8.220	29.489	0.239
8.230	29.246	0.239
8.240	29.080	0.239
8.250	28.819	0.239
8.260	28.481	0.239
8.270	28.139	0.239
8.280	27.792	0.239
8.290	27.437	0.239
8.300	27.078	0.239
8.310	26.714	0.239
8.320	26.355	0.239
8.330	25.995	0.239
8.340	25.631	0.239
8.350	25.289	0.239
8.360	24.956	0.239
8.370	24.627	0.239
8.380	24.357	0.239
8.390	24.067	0.239
8.400	23.763	0.239
8.410	23.515	0.239
8.420	23.315	0.239
8.430	23.089	0.239
8.440	22.945	0.239
8.450	22.796	0.239
8.460	22.673	0.239
8.470	22.563	0.239
8.480	22.500	0.239
8.490	22.446	0.239
8.500	22.431	0.239
8.510	22.432	0.239
8.520	22.486	0.239
8.530	22.552	0.239
8.540	22.700	0.239
8.550	22.706	0.239
8.560	23.056	0.239
8.570	23.269	0.239
8.580	23.494	0.239
8.590	23.745	0.239
8.600	24.013	0.239
8.610	24.269	0.239
8.620	24.559	0.239
8.630	24.866	0.239
8.640	25.177	0.239
8.650	25.381	0.239
8.660	25.683	0.239
8.670	26.038	0.239
8.680	26.379	0.239
8.690	26.394	0.239
8.700	26.490	0.239
8.710	27.107	0.239
8.720	27.530	0.239
8.730	28.112	0.239
8.740	28.441	0.239
8.750	28.774	0.239
8.760	29.098	0.239
8.770	29.388	0.239
8.780	29.661	0.239
8.790	29.950	0.239
8.800	30.193	0.239
8.810	30.405	0.239
8.820	30.609	0.239
8.830	30.736	0.239
8.840	30.802	0.239
8.850	30.859	0.239
8.860	30.547	0.239
8.870	29.986	0.239
8.880	29.971	0.239
8.890	30.273	0.239
8.900	30.868	0.239
8.910	30.793	0.239
8.920	30.665	0.239
8.930	30.512	0.239
8.940	30.329	0.239
8.950	30.133	0.239
8.960	29.916	0.239
8.970	29.647	0.239
8.980	29.369	0.239
8.990	28.807	0.239
9.000	28.758	0.239
9.010	28.437	0.239
9.020	28.112	0.239
9.030	27.774	0.239
9.040	27.427	0.239
9.050	27.094	0.239
9.060	26.859	0.239
9.070	26.564	0.239
9.080	26.200	0.239
9.090	25.695	0.239
9.100	25.370	0.239
9.110	25.071	0.239
9.120	24.789	0.239
9.130	24.498	0.239
9.140	24.164	0.239
9.150	23.809	0.239
9.160	23.566	0.239
9.170	23.322	0.239
9.180	22.967	0.239
9.190	22.883	0.239
9.200	22.825	0.239
9.210	22.710	0.239
9.220	22.583	0.239
9.230	22.503	0.239
9.240	22.307	0.239
9.250	22.283	0.239
9.260	22.298	0.239
9.270	22.347	0.239
9.280	22.306	0.239
9.290	22.398	0.239
9.300	22.602	0.239
9.310	22.659	0.239
9.320	22.962	0.239
9.330	23.162	0.239
9.340	23.408	0.239
9.350	23.681	0.239
9.360	23.941	0.239
9.370	24.239	0.239
9.380	24.563	0.239
9.390	24.935	0.239
9.400	25.293	0.239
9.410	25.643	0.239
9.420	25.852	0.239
9.430	26.137	0.239
9.440	26.491	0.239
9.450	26.833	0.239
9.460	27.191	0.239
9.470	27.554	0.239
9.480	27.909	0.239
9.490	28.251	0.239
9.500	28.588	0.239
9.510	28.908	0.239
9.520	29.189	0.239
9.530	29.479	0.239
9.540	29.743	0.239
9.550	30.200	0.239
9.560	30.408	0.239
9.570	30.595	0.239
9.580	30.743	0.239
9.590	30.671	0.239
9.600	30.716	0.239
9.610	30.778	0.239
9.620	30.827	0.239
9.630	30.855	0.239
9.640	30.852	0.239
9.650	30.820	0.239
9.660	30.748	0.239
9.670	30.651	0.239
9.680	30.520	0.239
9.690	30.362	0.239
9.700	30.183	0.239
9.710	29.974	0.239
9.720	29.731	0.239
9.730	29.467	0.239
9.740	29.180	0.239
9.750	28.890	0.239
9.760	28.586	0.239
9.770	28.265	0.239
9.780	27.936	0.239
9.790	27.602	0.239
9.800	27.247	0.239
9.810	26.884	0.239
9.820	26.567	0.239
9.830	26.208	0.239
9.840	25.857	0.239
9.850	25.592	0.239
9.860	25.237	0.239
9.870	24.925	0.239
9.880	24.690	0.239
9.890	24.236	0.239
9.900	23.920	0.239
9.910	23.844	0.239
9.920	23.618	0.239
9.930	23.400	0.239
9.940	23.192	0.239
9.950	23.030	0.239
9.960	22.864	0.239
9.970	22.741	0.239
9.980	22.657	0.239
9.990	22.572	0.239
10.000	22.527	0.239
10.010	22.305	0.239
10.020	22.530	0.239
10.030	22.575	0.239
10.040	22.672	0.239
10.050	22.777	0.239
10.060	22.946	0.239
10.070	23.098	0.239
10.080	23.324	0.239
10.090	23.515	0.239
10.100	23.748	0.239
10.110	24.008	0.239
10.120	24.268	0.239
10.130	24.545	0.239
10.140	24.714	0.239
10.150	24.995	0.239
10.160	25.315	0.239
10.170	25.644	0.239
10.180	25.964	0.239
10.190	26.318	0.239
10.200	26.672	0.239
10.210	27.027	0.239
10.220	27.373	0.239
10.230	27.671	0.239
10.240	28.013	0.239
10.250	28.341	0.239
10.260	28.640	0.239
10.270	28.947	0.239
10.280	29.284	0.239
10.290	29.556	0.239
10.300	29.812	0.239
10.310	30.033	0.239
10.320	30.435	0.239
10.330	30.595	0.239
10.340	30.735	0.239
10.350	30.633	0.239
10.360	30.665	0.239
10.370	30.710	0.239
10.380	30.733	0.239
10.390	30.731	0.239
10.400	30.702	0.239
10.410	30.661	0.239
10.420	30.805	0.239
10.430	30.686	0.239
10.440	30.546	0.239
10.450	30.350	0.239
10.460	30.171	0.239
10.470	29.751	0.239
10.480	29.504	0.239
10.490	29.231	0.239
10.500	28.957	0.239
10.510	28.671	0.239
10.520	28.384	0.239
10.530	28.059	0.239
10.540	27.880	0.239
10.550	27.538	0.239
10.560	27.188	0.239
10.570	26.837	0.239
10.580	26.374	0.239
10.590	25.959	0.239
10.600	25.659	0.239
10.610	25.266	0.239
10.620	24.919	0.239
10.630	24.590	0.239
10.640	24.278	0.239
10.650	23.983	0.239
10.660	23.722	0.239
10.670	23.711	0.239
10.680	23.425	0.239
10.690	23.238	0.239
10.700	23.072	0.239
10.710	22.876	0.239
10.720	22.757	0.239
10.730	22.677	0.239
10.740	22.563	0.239
10.750	22.508	0.239
10.760	22.480	0.239
10.770	22.378	0.239
10.780	22.346	0.239
10.790	22.597	0.239
10.800	22.719	0.239
10.810	22.807	0.239
10.820	23.054	0.239
10.830	23.168	0.239
10.840	23.393	0.239
10.850	23.610	0.239
10.860	23.831	0.239
10.870	24.090	0.239
10.880	24.384	0.239
10.890	24.691	0.239
10.900	24.878	0.239
10.910	25.125	0.239
10.920	25.453	0.239
10.930	25.795	0.239
10.940	26.145	0.239
10.950	26.495	0.239
10.960	26.845	0.239
10.970	27.195	0.239
10.980	27.537	0.239
10.990	27.874	0.239
11.000	28.211	0.239
11.010	28.531	0.239
11.020	28.821	0.239
11.030	29.115	0.239
11.040	29.392	0.239
11.050	29.643	0.239
11.060	29.885	0.239
11.070	30.102	0.239
11.080	30.297	0.239
11.090	30.682	0.239
11.100	30.856	0.239
11.110	30.960	0.239
11.120	30.807	0.239
11.130	30.732	0.239
11.140	29.848	0.239
11.150	29.790	0.239
11.160	30.398	0.239
11.170	30.631	0.239
11.180	30.560	0.239
11.190	30.454	0.239
11.200	30.280	0.239
11.210	30.101	0.239
11.220	30.150	0.239
11.230	29.920	0.239
11.240	29.685	0.239
11.250	29.442	0.239
11.260	29.108	0.239
11.270	28.564	0.239
11.280	28.247	0.239
11.290	27.926	0.239
11.300	27.649	0.239
11.310	27.264	0.239
11.320	26.904	0.239
11.330	26.558	0.239
11.340	26.202	0.239
11.350	25.860	0.239
11.360	25.527	0.239
11.370	25.189	0.239
11.380	25.083	0.239
11.390	24.771	0.239
11.400	24.476	0.239
11.410	24.185	0.239
11.420	23.942	0.239
11.430	23.707	0.239
11.440	23.464	0.239
11.450	23.277	0.239
11.460	23.094	0.239
11.470	22.953	0.239
11.480	22.813	0.239
11.490	22.725	0.239
11.500	22.658	0.239
11.510	22.504	0.239
11.520	22.407	0.239
11.530	22.413	0.239
11.540	22.643	0.239
11.550	22.718	0.239
11.560	22.617	0.239
11.570	22.993	0.239
11.580	23.110	0.239
11.590	23.323	0.239
11.600	23.501	0.239
11.610	23.739	0.239
11.620	23.999	0.239
11.630	24.237	0.239
11.640	24.286	0.239
11.650	24.580	0.239
